"car_id","timestamp","province","city"
"000a19c30c3bcea574feb81942c130ab",2025-09-24 09:54:18,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 09:54:22,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 09:59:21,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 09:59:48,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 10:06:23,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 10:09:24,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 10:10:04,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 10:10:28,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 10:14:30,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 10:16:06,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 10:19:27,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 10:19:32,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 10:24:41,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 10:25:59,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 10:26:24.811000000,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 10:26:51.097000000,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 10:26:52.231000000,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 10:29:27,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 10:38:06,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 10:39:19,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 10:39:38,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 10:40:04,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 10:40:28,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 10:43:48.612000000,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 10:44:03,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 10:44:23.245000000,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 10:44:24.483000000,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 10:44:25,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 10:45:22,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 10:45:28,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 10:46:08,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 10:46:35,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 10:47:30,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 10:48:23,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 10:48:26,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 10:49:27,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 10:50:37,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 10:54:33.909000000,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 10:55:11.447000000,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 10:55:12.650000000,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 10:55:36,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 10:59:08,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 11:02:39,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 11:03:45,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 11:08:00.755000000,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 11:08:37.678000000,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 11:08:38.812000000,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 11:09:14,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 11:09:27,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 11:09:59,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 11:10:04,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 11:10:18,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 11:17:06,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 11:18:12,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 11:18:15,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 11:18:57,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 11:19:16,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 11:21:04,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 11:27:16,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 11:32:06,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 11:35:20,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 11:38:44,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 11:39:20,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 11:40:02,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 11:40:04,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 11:40:28,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 11:46:36,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 11:49:15,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 11:52:04,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 11:54:43,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 11:58:16,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 12:04:01.581000000,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 12:04:11,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 12:06:32.228000000,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 12:06:34.340000000,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 12:06:35.618000000,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 12:10:04,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 12:10:28,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 12:16:06,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 12:24:41,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 12:25:52.426000000,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 12:26:02,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 12:27:47.903000000,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 12:27:49.206000000,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 12:34:47,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 12:39:19,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 12:40:04,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 12:40:28,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 12:46:08,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 13:03:25.748000000,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 13:03:36,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 13:04:55.462000000,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 13:04:57.838000000,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 13:10:04,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 13:10:28,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 13:19:16,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 13:19:27,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 13:21:04,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 13:24:53.225000000,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 13:25:00,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 13:25:16.810000000,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 13:25:18.132000000,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 13:33:08.328000000,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 13:33:17,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 13:33:45.085000000,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 13:33:46.350000000,آذربایجان غربی,JARCHELOU
"000a19c30c3bcea574feb81942c130ab",2025-09-24 13:33:47.357000000,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 13:40:04,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 13:40:28,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 13:51:04,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 14:10:04,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 14:10:28,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 14:16:06,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 14:21:04,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 14:24:41,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 14:39:19,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 14:40:04,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 14:40:29,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 14:46:07,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 14:56:11,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 14:57:36,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 14:58:16.115000000,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 14:58:17.321000000,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 14:58:20.372000000,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 15:10:18,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 15:16:09,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 15:20:26.603000000,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 15:20:32,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 15:20:39.789000000,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 15:20:40.971000000,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 15:34:21,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 15:36:28.692000000,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 15:36:29.948000000,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 15:36:32.140000000,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 15:40:18,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 15:43:18,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 15:45:21.328000000,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 15:45:22.520000000,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 15:45:25.246000000,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 15:46:09,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 15:49:16,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 16:10:18,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 16:19:16,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 16:24:41,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 16:27:08,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 16:28:19.775000000,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 16:28:20.933000000,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 16:28:24.905000000,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 16:34:25,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 16:35:23.364000000,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 16:35:24.571000000,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 16:35:26.823000000,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 16:39:19,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 16:40:04,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 16:40:18,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 16:40:29,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 16:46:07,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 16:49:16,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 16:51:04,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 16:57:36,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 17:10:18,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 17:10:29,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 17:16:09,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 17:19:16,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 17:21:04,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 17:26:50.980000000,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 17:27:00,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 17:27:30.260000000,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 17:27:31.605000000,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 17:29:38.324000000,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 17:29:39.487000000,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 17:30:05,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 17:30:21.900000000,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 17:30:23.139000000,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 17:30:26.735000000,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 17:34:02,,
"000a19c30c3bcea574feb81942c130ab",2025-09-24 17:40:04,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 17:40:29,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 17:43:10.185000000,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 17:43:21,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 17:46:09,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 17:49:16,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 17:49:46.572000000,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 17:51:26.083000000,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 17:51:27.429000000,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 17:52:09,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 17:52:27.584000000,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 17:52:28.773000000,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 17:52:30.005000000,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 17:52:38.519000000,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 17:52:46,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 17:52:55.222000000,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 17:52:56.576000000,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 17:52:59.958000000,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 17:53:06,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 17:53:17.368000000,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 17:53:18.676000000,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 18:10:04,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 18:10:18,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 18:10:29,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 18:16:06,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 18:19:16,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 18:24:41,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 18:39:19,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 18:40:04,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 18:40:29,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 18:42:09.153000000,آذربایجان غربی,JARCHELOU
"000a19c30c3bcea574feb81942c130ab",2025-09-24 18:42:18.165000000,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 18:42:24.973000000,آذربایجان غربی,JARCHELOU
"000a19c30c3bcea574feb81942c130ab",2025-09-24 18:42:34.666000000,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 18:43:32.567000000,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 18:43:41,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 18:44:05.725000000,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 18:44:07.414000000,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 18:46:07,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 18:49:16,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 18:49:24.251000000,آذربایجان غربی,SHIBLOUYE OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 18:51:04,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 18:57:36,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 19:10:04,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 19:10:18,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 19:10:29,آذربایجان غربی,KOUSE LAR OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 19:16:08,آذربایجان غربی,SHIBLOUYE OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 19:16:10,آذربایجان غربی,SHIBLOUYE OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 19:17:08,آذربایجان غربی,SHIBLOUYE OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 19:17:31.532000000,آذربایجان غربی,SHIBLOUYE OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 19:17:32.876000000,آذربایجان غربی,SHIBLOUYE OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 19:17:36.011000000,آذربایجان غربی,SHIBLOUYE OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 19:18:26.262000000,آذربایجان غربی,SHIBLOUYE OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 19:18:27.490000000,آذربایجان غربی,SHIBLOUYE OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 19:18:44.155000000,آذربایجان شرقی,QARAH KHEZR
"000a19c30c3bcea574feb81942c130ab",2025-09-24 19:19:05.149000000,آذربایجان غربی,SHIBLOUYE OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 19:19:17,آذربایجان غربی,SHIBLOUYE OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 19:20:30.538000000,آذربایجان غربی,HAJI BEHZAD
"000a19c30c3bcea574feb81942c130ab",2025-09-24 19:21:04,آذربایجان غربی,SHIBLOUYE OLIA
"000a19c30c3bcea574feb81942c130ab",2025-09-24 19:24:33.755000000,آذربایجان غربی,JARCHELOU
"000a19c30c3bcea574feb81942c130ab",2025-09-24 19:24:34.399000000,آذربایجان غربی,YAGHIN ALI TAPE
"000a19c30c3bcea574feb81942c130ab",2025-09-24 19:24:34.973000000,آذربایجان غربی,JARCHELOU
"000a19c30c3bcea574feb81942c130ab",2025-09-24 19:24:35.804000000,آذربایجان غربی,KOUSE LAR OLIA
